,Month_year,Country,Balance,Combustible Renewables,Hydro,Other Renewables,Solar,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",Wind,value_CDD_18,value_CDD_21,value_Global_Horizontal_Irrandiance,value_HDD_16,value_HDD_18,value_Heat_index,value_Relative_Humidty,value_Temperature,value_Total_Precipitation,"total target (wind, solar, hydro)"
1770,2013-02-01,New Zealand,Net Electricity Production,46.819,1678.382,0.0,0.688,2288.117,122.866,26.65,0.4935,928116.0,10.1,27.75,17.96,74.58,15.91,0.07351,1801.9360000000001
1771,2013-02-01,Norway,Net Electricity Production,22.867,12008.049,0.0,0.0,12169.808,138.892,0.0,0.0,114658.0,552.5,608.5,-3.734,82.29,-5.21,0.1116,12146.941
1772,2013-02-01,Poland,Net Electricity Production,672.179,249.672,0.0,0.031,1268.894,347.012,0.0,0.0,195412.0,462.6,518.6,-0.5209,88.15,-0.5609,0.07229,596.715
1773,2013-02-01,Portugal,Net Electricity Production,240.337,1517.845,0.0,30.368,2844.16,1041.11,2.578e-06,0.0,465182.0,174.7,230.7,9.762,76.74,9.993,0.09316,2589.323
1774,2013-02-01,Slovak Republic,Net Electricity Production,90.769,403.248,0.0,30.323,524.84,0.5,0.0,0.0,246928.0,450.6,506.6,-0.09143,85.62,-0.3507,0.133,434.07099999999997
1775,2013-02-01,Slovenia,Net Electricity Production,21.002,261.087,0.0,6.002,288.443,0.352,0.0,0.0,279612.0,438.8,494.8,0.3273,83.84,-0.05119,0.2097,267.441
1776,2013-02-01,Spain,Net Electricity Production,282.053,3789.828,0.0,735.142,11145.463,6338.44,0.03743,0.0,469938.0,213.2,268.5,8.413,71.67,7.228,0.1013,10863.41
1777,2013-02-01,Sweden,Net Electricity Production,1398.17,6476.496,0.0,1.406,8435.288,559.216,0.0,0.0,125148.0,519.3,575.3,-2.547,87.4,-5.085,0.05121,7037.118
1778,2013-02-01,Switzerland,Net Electricity Production,137.085,3003.455,0.0,19.365,3167.405,7.5,0.0,0.0,366157.0,520.9,576.9,-2.604,79.2,-5.738,0.1642,3030.3199999999997
1779,2013-02-01,United Kingdom,Net Electricity Production,1439.995,705.367,0.417,111.882,4229.839,1972.178,0.0,0.0,211387.0,359.7,415.7,3.155,80.99,3.631,0.0896,2789.4269999999997
1780,2013-02-01,United States,Net Electricity Production,4717.949,21635.067,0.0,781.032,42273.248,13896.209,4.7,1.374,453911.0,322.1,374.3,4.799,66.88,-1.13,0.09332,36312.308
1781,2014-02-01,Australia,Net Electricity Production,272.38,1071.815,0.0,400.832,2453.014,707.904,124.6,60.44,942398.0,2.118,8.202,22.26,54.21,26.83,0.1681,2180.551
1782,2014-02-01,Austria,Net Electricity Production,343.558,2349.106,0.0,41.51,3047.448,313.244,0.0,0.0,314606.0,383.9,439.9,2.288,82.32,0.7882,0.1262,2703.86
1783,2014-02-01,Belgium,Net Electricity Production,433.671,152.805,0.0,110.936,1339.438,642.026,0.0,0.0,215787.0,269.5,325.5,6.376,82.02,5.954,0.1245,905.767
1784,2014-02-01,Canada,Net Electricity Production,1026.316,35546.999,1.302,111.977,38583.977,1897.383,0.0,0.0,232218.0,703.4,759.4,-9.12,73.32,-21.67,0.03796,37556.359000000004
1785,2014-02-01,Chile,Net Electricity Production,414.474,1381.383,0.0,19.629,1897.255,81.769,16.63,0.7544,951928.0,23.43,46.99,16.92,65.08,12.58,0.1382,1482.781
1786,2014-02-01,Colombia,Net Electricity Production,99.097,3598.26,0.0,0.831,3703.603,5.415,105.6,63.31,753940.0,19.05,37.09,21.12,76.79,24.94,0.2523,3604.5060000000003
1787,2014-02-01,Czech Republic,Net Electricity Production,302.917,222.83,0.0,111.677,682.522,45.098,0.0,0.0,287911.0,368.6,424.6,2.837,81.22,2.518,0.02311,379.605
1788,2014-02-01,Denmark,Net Electricity Production,390.497,1.853,0.0,23.811,1826.455,1410.294,0.0,0.0,188237.0,334.0,390.0,4.073,88.0,4.128,0.09137,1435.958
1789,2014-02-01,Estonia,Net Electricity Production,53.057,2.73,0.0,0.0,108.157,52.37,0.0,0.0,121037.0,452.8,508.8,-0.1707,88.9,-0.06892,0.06156,55.099999999999994
1790,2014-02-01,Finland,Net Electricity Production,1077.318,1223.811,0.0,0.083,2381.614,80.402,0.0,0.0,67552.0,467.4,523.4,-0.6943,91.98,-1.908,0.06294,1304.2959999999998
1791,2014-02-01,France,Net Electricity Production,572.052,7161.444,39.552,289.139,10593.606,2525.179,0.0,0.0,303117.0,251.2,307.2,7.03,79.01,6.698,0.188,9975.762
1792,2014-02-01,Germany,Net Electricity Production,3396.151,1834.653,0.0,1788.762,13879.231,6852.956,0.0,0.0,260428.0,313.6,369.6,4.801,80.03,4.457,0.06544,10476.371000000001
1793,2014-02-01,Greece,Net Electricity Production,15.546,282.664,0.0,191.875,784.711,294.626,0.0,0.0,464097.0,155.2,211.2,10.46,77.13,11.26,0.08136,769.165
1794,2014-02-01,Hungary,Net Electricity Production,130.694,23.599,0.0,2.828,217.317,60.196,0.0,0.0,262280.0,319.5,375.5,4.59,83.06,4.715,0.09212,86.623
1795,2014-02-01,Iceland,Net Electricity Production,0.0,980.256,0.0,0.0,1399.344,0.998,0.0,0.0,102581.0,452.6,508.6,-0.1642,81.36,-1.276,0.1597,981.254
1796,2014-02-01,Ireland,Net Electricity Production,42.425,125.594,0.0,0.124,790.56,622.417,0.0,0.0,218549.0,286.9,342.9,5.753,83.79,5.844,0.2761,748.135
1797,2014-02-01,Italy,Net Electricity Production,1435.175,4407.562,0.0,1113.454,8922.774,1550.64,0.0,0.0,385080.0,202.5,258.5,8.769,79.96,8.808,0.1984,7071.656
1798,2014-02-01,Japan,Net Electricity Production,1072.139,5056.686,0.0,726.233,7622.748,572.577,0.3163,0.01099,460816.0,336.5,392.0,4.011,69.71,3.681,0.186,6355.495999999999
1799,2014-02-01,Korea,Net Electricity Production,90.587,544.647,41.0,205.99,977.641,95.417,0.0,0.0,489857.0,378.8,434.8,2.473,65.51,3.148,0.0567,846.0540000000001
1800,2014-02-01,Latvia,Net Electricity Production,62.003,162.083,0.0,0.003,240.649,16.56,0.0,0.0,144762.0,433.7,489.7,0.5123,85.42,0.3412,0.05773,178.646
1801,2014-02-01,Lithuania,Net Electricity Production,30.77,80.0,0.0,2.6,174.659,61.289,0.0,0.0,162918.0,438.2,494.2,0.3505,84.72,0.412,0.04995,143.889
1802,2014-02-01,Luxembourg,Net Electricity Production,8.72,106.195,0.0,4.529,131.988,12.544,0.0,0.0,199910.0,321.0,377.0,4.537,86.92,4.386,0.1566,123.268
1803,2014-02-01,Mexico,Net Electricity Production,89.952,2932.392,0.0,17.326,4106.26,621.583,44.49,17.36,807899.0,23.42,49.04,17.85,53.9,18.27,0.01297,3571.301
1804,2014-02-01,Netherlands,Net Electricity Production,385.315,16.586,0.0,38.675,1277.769,837.193,0.0,0.0,219630.0,266.9,322.9,6.469,81.76,6.392,0.1135,892.454
1805,2014-02-01,New Zealand,Net Electricity Production,48.666,1887.996,0.0,1.034,2591.84,152.737,28.94,1.777,843484.0,12.57,31.15,17.92,77.2,15.6,0.09679,2041.767
1806,2014-02-01,Norway,Net Electricity Production,20.486,11253.592,0.0,0.0,11519.967,245.889,0.0,0.0,88245.0,400.0,456.0,1.714,81.27,-0.4847,0.1527,11499.481
1807,2014-02-01,Poland,Net Electricity Production,717.621,228.845,0.0,0.215,1696.543,749.862,0.0,0.0,250378.0,367.7,423.7,2.869,81.09,2.639,0.03028,978.922
1808,2014-02-01,Portugal,Net Electricity Production,134.717,2507.99,0.0,27.611,4161.681,1476.113,0.0,0.0,380071.0,149.9,205.8,10.65,81.6,10.68,0.2224,4011.714
1809,2014-02-01,Slovak Republic,Net Electricity Production,114.084,282.39,0.0,30.788,427.762,0.5,0.0,0.0,251775.0,358.1,414.1,3.212,82.33,2.983,0.08333,313.678
1810,2014-02-01,Slovenia,Net Electricity Production,23.229,537.172,0.0,9.131,569.883,0.351,0.0,0.0,243025.0,325.8,381.8,4.364,86.91,3.972,0.3241,546.654
1811,2014-02-01,Spain,Net Electricity Production,321.247,6233.185,0.0,523.85,13028.05,5949.768,0.01791,0.0,428314.0,179.3,234.6,9.62,75.36,8.333,0.1276,12706.803
1812,2014-02-01,Sweden,Net Electricity Production,1011.231,6302.224,0.0,1.888,8169.452,854.109,0.0,0.0,92707.0,393.6,449.6,1.942,91.41,-0.359,0.09998,7158.2210000000005
1813,2014-02-01,Switzerland,Net Electricity Production,121.015,2518.0,0.0,49.445,2696.877,8.417,0.0,0.0,339689.0,380.9,436.9,2.395,80.71,-0.5436,0.2026,2575.862
1814,2014-02-01,United Kingdom,Net Electricity Production,976.644,1102.135,0.167,150.799,6386.227,4156.482,0.0,0.0,200428.0,273.0,329.0,6.249,82.64,5.862,0.2192,5409.416
1815,2014-02-01,United States,Net Electricity Production,4865.012,18719.954,0.0,1180.254,39978.596,13994.603,5.993,1.701,450038.0,359.6,410.3,3.56,65.37,-2.09,0.08709,33894.811
1816,2015-02-01,Argentina,Net Electricity Production,49.518,2032.279,0.0,1.262,2125.563,42.504,145.4,75.94,950152.0,5.488,9.671,23.12,60.3,20.55,0.1414,2076.045
1817,2015-02-01,Australia,Net Electricity Production,272.0676,886.471,0.0,502.2237,2461.6523,800.89,127.2,60.27,1046488.0,0.7771,4.694,22.49,44.88,28.88,0.06984,2189.5847
1818,2015-02-01,Austria,Net Electricity Production,374.974,2245.091,0.0,49.42,3109.082,439.592,0.0,0.0,334565.0,455.5,511.5,-0.2676,79.13,-1.912,0.06499,2734.103
1819,2015-02-01,Belgium,Net Electricity Production,456.269,135.152,0.0,130.852,1145.552,423.279,0.0,0.0,252482.0,360.8,416.8,3.115,86.2,2.731,0.09086,689.2829999999999
1820,2015-02-01,Brazil,Net Electricity Production,1198.295,30085.636,0.0,2.475,32449.158,1162.752,198.9,115.8,766135.0,0.0,0.003235,25.76,80.63,25.48,0.3191,31250.862999999998
1821,2015-02-01,Bulgaria,Net Electricity Production,19.381,624.886,0.0,83.919,860.186,132.0,0.0,0.0,370836.0,391.2,447.2,2.027,77.68,2.315,0.1035,840.805
1822,2015-02-01,Canada,Net Electricity Production,774.351,36579.085,0.0,160.157,39774.537,2260.944,0.0,0.0,228623.0,753.3,809.3,-10.9,73.08,-22.75,0.04598,39000.186
1823,2015-02-01,Chile,Net Electricity Production,472.755,1414.566,0.0,94.74,2100.929,118.868,35.22,6.1,933704.0,17.5,37.38,17.92,67.07,13.16,0.1219,1628.174
1824,2015-02-01,Colombia,Net Electricity Production,102.804,4082.267,0.0,0.831,4190.75,4.848,108.3,63.67,777958.0,16.69,33.66,21.4,79.67,24.77,0.247,4087.946
1825,2015-02-01,Croatia,Net Electricity Production,21.364,802.831,0.0,3.303,897.794,70.296,0.0,0.0,346042.0,354.0,410.0,3.358,75.71,4.992,0.1742,876.4300000000001
1826,2015-02-01,Cyprus,Net Electricity Production,3.585,0.0,0.0,6.606,35.402,25.211,0.0,0.0,556345.0,102.5,157.7,12.37,70.47,12.86,0.1276,31.817
1827,2015-02-01,Czech Republic,Net Electricity Production,325.072,300.212,0.0,111.646,777.257,40.327,0.0,0.0,282939.0,435.9,491.9,0.432,81.27,0.05517,0.02559,452.185
1828,2015-02-01,Denmark,Net Electricity Production,456.275,1.718,0.0,14.879,1670.056,1197.184,0.0,0.0,172370.0,386.7,442.7,2.188,86.0,2.483,0.05534,1213.781
1829,2015-02-01,Estonia,Net Electricity Production,68.234,3.5,0.0,0.0,144.124,72.39,0.0,0.0,138001.0,452.4,508.4,-0.1585,86.04,-0.08505,0.05041,75.89
1830,2015-02-01,Finland,Net Electricity Production,1051.141,1189.432,0.0,0.263,2456.563,215.727,0.0,0.0,88749.0,480.4,536.4,-1.158,86.83,-3.15,0.05557,1405.422
1831,2015-02-01,France,Net Electricity Production,890.914,6470.196,40.121,382.762,9711.52,1920.625,0.0,0.0,323575.0,339.7,395.7,3.869,78.85,3.618,0.1167,8773.583
1832,2015-02-01,Germany,Net Electricity Production,3671.933,1849.949,0.0,1493.337,12437.862,5414.36,0.0,0.0,265182.0,416.3,472.3,1.133,83.95,0.941,0.0438,8757.646
1833,2015-02-01,Greece,Net Electricity Production,16.141,988.715,0.0,198.999,1641.686,437.831,0.01594,0.0,461542.0,219.8,275.2,8.172,70.1,9.022,0.1752,1625.545
1834,2015-02-01,Hungary,Net Electricity Production,137.945,21.407,0.0,7.471,231.726,64.903,0.0,0.0,299863.0,385.7,441.7,2.226,79.03,2.248,0.05249,93.781
1835,2015-02-01,Iceland,Net Electricity Production,0.0,1094.35,0.0,0.0,1498.95,1.137,0.0,0.0,95687.0,478.3,534.3,-1.081,77.98,-2.391,0.2414,1095.4869999999999
1836,2015-02-01,India,Net Electricity Production,0.0,7094.8116,0.0,0.0,7094.8116,0.0,118.1,58.1,810834.0,8.003,15.78,21.74,58.82,20.32,0.03591,7094.8116
1837,2015-02-01,Ireland,Net Electricity Production,35.628,100.511,0.0,0.345,622.39,485.906,0.0,0.0,219009.0,314.4,370.4,4.771,84.55,5.164,0.1007,586.7620000000001
1838,2015-02-01,Italy,Net Electricity Production,1490.057,3316.959,0.0,1104.049,7887.169,1529.104,0.0,0.0,390662.0,273.2,329.2,6.244,75.01,6.235,0.1932,5950.112
1839,2015-02-01,Japan,Net Electricity Production,1438.448,5244.787,0.0,1892.38,9460.974,680.949,0.23,0.008596,478267.0,315.5,371.2,4.75,68.81,4.494,0.1276,7818.116
1840,2015-02-01,Korea,Net Electricity Production,154.437,487.95,41.333,313.798,1109.268,111.75,0.0,0.0,505521.0,394.3,450.3,1.919,62.9,2.784,0.05588,913.498
1841,2015-02-01,Latvia,Net Electricity Production,53.084,173.247,0.0,0.008,239.301,12.962,0.0,0.0,152159.0,449.0,505.0,-0.03473,85.47,-0.3125,0.03551,186.217
1842,2015-02-01,Lithuania,Net Electricity Production,27.359,86.914,0.0,2.511,176.078,59.294,0.0,0.0,167302.0,443.9,499.9,0.1476,83.66,0.1198,0.02668,148.719
1843,2015-02-01,Luxembourg,Net Electricity Production,12.443,121.485,0.0,4.958,146.312,7.426,0.0,0.0,267953.0,419.3,475.3,1.025,87.75,0.8841,0.07544,133.869
1844,2015-02-01,Malta,Net Electricity Production,0.947,0.0,0.0,5.588,6.535,0.0,0.0,0.0,505921.0,82.63,138.6,13.05,69.84,13.01,0.1679,5.588
1845,2015-02-01,Mexico,Net Electricity Production,87.279,2240.187,0.0,17.275,3640.92,847.029,33.73,10.92,749049.0,44.59,76.27,16.49,62.59,17.28,0.04593,3104.491
1846,2015-02-01,Netherlands,Net Electricity Production,338.268,12.36,0.0,59.406,917.055,507.021,0.0,0.0,232339.0,351.5,407.5,3.447,85.64,3.532,0.07876,578.787
1847,2015-02-01,New Zealand,Net Electricity Production,48.156,1698.743,0.0,2.43,2470.02,162.466,26.09,1.028,870096.0,14.99,33.37,17.74,75.66,15.31,0.1178,1863.639
1848,2015-02-01,Norway,Net Electricity Production,20.679,12222.219,0.0,0.0,12502.691,259.793,0.0,0.0,99483.0,441.0,497.0,0.2487,80.61,-2.054,0.1994,12482.011999999999
1849,2015-02-01,People's Republic of China,Net Electricity Production,3459.198,52697.801,0.66,3195.261,71621.002,12258.29,4.283,0.8379,573130.0,294.8,346.5,5.777,56.18,-2.839,0.03585,68151.352
1850,2015-02-01,Poland,Net Electricity Production,797.189,232.635,0.0,1.754,1750.147,718.569,0.0,0.0,234708.0,421.5,477.5,0.9459,81.62,0.9158,0.02673,952.958
1851,2015-02-01,Portugal,Net Electricity Production,188.92,1389.768,0.0,49.887,3145.808,1503.233,0.0,0.0,454105.0,180.2,236.1,9.566,76.02,9.86,0.04525,2942.888
1852,2015-02-01,Romania,Net Electricity Production,33.963,1555.378,0.0,112.63,2293.966,591.995,0.0,0.0,323446.0,415.6,471.6,1.157,79.22,0.6676,0.06256,2260.0029999999997
1853,2015-02-01,Serbia,Net Electricity Production,1.615,1137.233,0.0,0.612,1139.46,0.0,0.0,0.0,351897.0,370.0,426.0,2.784,78.78,2.191,0.09535,1137.845
1854,2015-02-01,Slovak Republic,Net Electricity Production,139.195,325.171,0.0,26.095,490.961,0.5,0.0,0.0,289027.0,443.2,499.2,0.1719,79.97,-0.17,0.04678,351.76599999999996
1855,2015-02-01,Slovenia,Net Electricity Production,19.669,255.81,0.0,11.753,288.237,1.005,0.0,0.0,302663.0,400.2,456.2,1.706,79.46,1.263,0.118,268.568
1856,2015-02-01,Spain,Net Electricity Production,639.228,3707.691,0.0,631.46,10870.619,5892.24,0.0004999,0.0,451433.0,218.6,274.4,8.2,72.38,6.885,0.09056,10231.391
1857,2015-02-01,Sweden,Net Electricity Production,1138.738,6231.992,0.0,3.896,8935.131,1560.505,0.0,0.0,117008.0,434.0,490.0,0.5011,84.24,-2.03,0.07069,7796.393
1858,2015-02-01,Switzerland,Net Electricity Production,130.595,2884.0,0.0,48.592,3072.354,9.167,0.0,0.0,365237.0,486.9,542.9,-1.39,78.13,-4.051,0.1086,2941.759
1859,2015-02-01,United Kingdom,Net Electricity Production,2224.219,801.27,0.167,255.477,6533.333,3252.2,0.0,0.0,201933.0,332.0,388.0,4.143,83.21,4.459,0.1073,4308.947
1860,2015-02-01,United States,Net Electricity Production,5089.639,23511.163,0.0,2087.818,46870.334,14921.581,3.058,0.6152,455168.0,396.4,448.4,2.094,64.81,-1.247,0.07662,40520.562000000005
1861,2016-02-01,Argentina,Net Electricity Production,42.15,2642.561,0.0,1.32,2730.463,44.432,189.0,109.7,948094.0,4.594,7.2,25.04,61.97,21.44,0.1581,2688.313
1862,2016-02-01,Australia,Net Electricity Production,582.93,1171.597,0.0,620.8583,3309.9273,934.542,133.2,66.48,1059105.0,0.8148,4.412,22.64,45.61,28.14,0.05094,2726.9973
1863,2016-02-01,Austria,Net Electricity Production,376.1543,3044.6649,0.0,46.84,4055.5935,587.9325,0.0,0.0,286437.0,364.6,422.6,3.428,80.21,1.612,0.1764,3679.4374000000003
1864,2016-02-01,Belgium,Net Electricity Production,461.188,147.19,0.0,141.787,1417.862,667.697,0.0,0.0,231563.0,329.5,387.5,4.638,82.59,4.328,0.1484,956.674
1865,2016-02-01,Brazil,Net Electricity Production,1086.6068,32715.2069,0.0,8.415,35620.5956,1810.3669,226.2,139.4,822905.0,3.856e-05,0.001522,26.89,78.69,26.45,0.2511,34533.9888
1866,2016-02-01,Bulgaria,Net Electricity Production,23.599,394.097,0.0,84.101,628.618,126.821,0.0,0.0,373691.0,255.8,313.7,7.181,79.09,7.385,0.09242,605.019
1867,2016-02-01,Canada,Net Electricity Production,744.468,35278.061,1.826,180.096,39241.258,3036.807,0.0,0.0,214807.0,563.1,621.1,-3.416,75.9,-18.48,0.05802,38494.964
1868,2016-02-01,Chile,Net Electricity Production,459.216,2033.899,0.0,168.95,2835.423,173.358,49.55,8.195,934327.0,14.83,28.91,18.71,65.39,13.72,0.1696,2376.207
1869,2016-02-01,Colombia,Net Electricity Production,120.802,2937.529,0.0,0.831,3065.14,5.978,133.4,79.44,743410.0,10.62,25.22,22.66,76.82,25.84,0.2439,2944.338
1870,2016-02-01,Croatia,Net Electricity Production,33.611,739.592,0.0,3.825,891.013,113.984,0.0,0.0,304237.0,248.8,306.8,7.422,78.81,8.703,0.2524,857.401
1871,2016-02-01,Cyprus,Net Electricity Production,3.449,0.0,0.0,7.612,27.254,16.193,1.092,0.0,610670.0,42.59,88.48,14.99,69.63,15.27,0.02916,23.805
1872,2016-02-01,Czech Republic,Net Electricity Production,341.784,315.725,0.0,90.542,814.404,66.353,0.0,0.0,224799.0,362.4,420.4,3.503,82.1,3.186,0.116,472.62
1873,2016-02-01,Denmark,Net Electricity Production,454.167,2.36,0.0,34.128,1769.614,1278.959,0.0,0.0,213663.0,389.2,447.2,2.581,83.61,2.868,0.07071,1315.447
1874,2016-02-01,Estonia,Net Electricity Production,56.249,4.008,0.0,0.473,120.198,59.468,0.0,0.0,130637.0,453.6,511.6,0.3603,90.13,0.5654,0.1128,63.949000000000005
1875,2016-02-01,Finland,Net Electricity Production,1048.4,1567.659,0.0,2.207,2854.578,236.312,0.0,0.0,84095.0,515.2,573.2,-1.766,92.35,-3.718,0.1059,1806.178
1876,2016-02-01,France,Net Electricity Production,594.088,7073.672,41.199,429.784,11101.012,2954.941,0.0,0.0,287464.0,281.3,339.3,6.301,79.92,6.135,0.1659,10458.396999999999
1877,2016-02-01,Germany,Net Electricity Production,3853.0591,2317.3729,0.0,1349.7339,17911.1959,10379.9695,0.0,0.0,218573.0,358.1,416.1,3.65,82.7,3.415,0.1338,14047.076299999999
1878,2016-02-01,Greece,Net Electricity Production,19.2,390.347,0.0,243.7973,1106.4128,453.0685,0.09635,0.0,494216.0,116.5,172.7,12.05,75.27,12.62,0.07281,1087.2128
1879,2016-02-01,Hungary,Net Electricity Production,136.786,9.011,0.0,8.556,233.199,78.846,0.0,0.0,254889.0,290.6,348.6,5.979,80.62,6.136,0.1443,96.413
1880,2016-02-01,Iceland,Net Electricity Production,0.0,1074.921,0.0,0.0,1501.909,1.032,0.0,0.0,109062.0,537.8,595.8,-2.543,81.16,-3.383,0.1779,1075.953
1881,2016-02-01,India,Net Electricity Production,3820.9047,6749.1812,0.0,1020.6886,13303.7888,1713.0143,142.2,76.64,800170.0,7.96,14.52,22.66,56.95,21.04,0.02711,9482.8841
1882,2016-02-01,Ireland,Net Electricity Production,55.6519,141.6908,0.0,0.2378,840.3053,642.7247,0.0,0.0,201638.0,315.4,373.4,5.125,82.4,5.399,0.1719,784.6533
1883,2016-02-01,Italy,Net Electricity Production,1481.848,2670.134,0.0,1112.7,7958.457,2219.613,0.001568,0.0,383432.0,206.2,264.1,8.895,77.64,9.073,0.1825,6002.447
1884,2016-02-01,Japan,Net Electricity Production,1461.418,6713.568,0.0,2578.711,11548.734,597.108,0.2581,0.02841,471975.0,310.5,368.0,5.318,67.78,4.497,0.1623,9889.386999999999
1885,2016-02-01,Korea,Net Electricity Production,395.669,377.753,41.333,409.878,1364.811,140.178,0.0,0.0,537543.0,419.0,477.0,1.553,59.25,2.572,0.06912,927.809
1886,2016-02-01,Latvia,Net Electricity Production,58.113,239.648,0.0,0.0,309.93,12.169,0.0,0.0,150895.0,423.5,481.5,1.397,87.25,1.123,0.1078,251.817
1887,2016-02-01,Lithuania,Net Electricity Production,28.101,120.359,0.0,2.493,262.202,111.249,0.0,0.0,163260.0,417.9,475.9,1.591,85.61,1.551,0.1137,234.101
1888,2016-02-01,Luxembourg,Net Electricity Production,10.7556,138.8354,0.0,3.9808,169.0146,15.4427,0.0,0.0,212695.0,362.1,420.1,3.514,84.72,3.351,0.1572,158.25889999999998
1889,2016-02-01,Malta,Net Electricity Production,0.503,0.0,0.0,7.523,8.026,0.0,0.0,0.0,569067.0,20.39,73.14,15.48,76.69,15.43,0.01648,7.523
1890,2016-02-01,Mexico,Net Electricity Production,98.686,1696.355,0.0,35.466,3171.001,867.346,40.5,14.46,794908.0,42.24,72.99,16.9,50.47,17.85,0.01632,2599.167
1891,2016-02-01,Netherlands,Net Electricity Production,418.683,4.766,0.0,92.033,1276.568,761.086,0.0,0.0,232519.0,328.9,386.9,4.659,81.68,4.694,0.1146,857.885
1892,2016-02-01,New Zealand,Net Electricity Production,61.2979,1926.8528,0.0,6.2703,2770.6533,166.3141,64.26,9.428,830465.0,3.393,9.7,19.88,78.18,17.54,0.1835,2099.4372
1893,2016-02-01,Norway,Net Electricity Production,16.833,13519.39,0.0,0.0,13724.252,188.029,0.0,0.0,115785.0,498.0,556.0,-1.171,82.24,-3.431,0.1371,13707.419
1894,2016-02-01,People's Republic of China,Net Electricity Production,4072.106,60536.694,0.908,3615.834,82348.777,14113.365,1.427,0.281,600721.0,328.8,385.0,4.772,53.65,-4.059,0.02719,78265.89300000001
1895,2016-02-01,Poland,Net Electricity Production,641.177,294.58,0.0,3.811,2397.961,1458.393,0.0,0.0,204649.0,362.4,420.4,3.503,82.72,3.31,0.1105,1756.7839999999999
1896,2016-02-01,Portugal,Net Electricity Production,162.369,2402.18,0.0,49.891,4172.415,1542.993,7.496e-05,0.0,441630.0,148.1,206.1,10.89,78.09,11.02,0.1346,3995.064
1897,2016-02-01,Romania,Net Electricity Production,34.458,1404.521,0.0,103.424,2256.815,714.413,0.0,0.0,298216.0,295.5,353.5,5.809,80.53,5.272,0.07487,2222.358
1898,2016-02-01,Serbia,Net Electricity Production,3.0,1083.261,0.0,0.667,1086.928,0.0,0.0,0.0,327318.0,241.4,299.4,7.677,77.18,7.21,0.09423,1083.9279999999999
1899,2016-02-01,Slovak Republic,Net Electricity Production,137.807,493.418,0.0,27.487,659.212,0.5,0.0,0.0,233558.0,345.8,403.8,4.074,82.97,3.749,0.1694,521.405
1900,2016-02-01,Slovenia,Net Electricity Production,26.122,366.829,0.0,10.777,404.691,0.963,0.0,0.0,240532.0,316.8,374.8,5.074,83.93,4.656,0.294,378.569
1901,2016-02-01,Spain,Net Electricity Production,366.132,4492.383,0.0,640.038,11624.562,6126.009,0.3457,0.0,454582.0,173.3,229.1,10.11,73.5,8.804,0.121,11258.43
1902,2016-02-01,Sweden,Net Electricity Production,1112.5076,6716.5073,0.0,4.0166,9261.0012,1427.9697,0.0,0.0,132039.0,471.6,529.6,-0.2624,87.05,-3.676,0.07043,8148.4936
