Country,parameter,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23
Bolivarian Republic of Venezuela,HDD_18,0.9521,0.3916,0.3613,0.4052,0.3899,0.5866,0.8286,0.6901,0.7329,0.6026,0.7468,0.8585,1.213,1.11,1.345,0.9538,0.5516,0.555,0.8132,0.7735,0.6572,0.79,0.7005,0.9486,1.345,1.179,1.127,0.6826,0.6034,0.8069,0.8547,0.7588,0.6744,0.5793,0.5392,0.8163,0.9472,0.826,0.5051,0.474,0.483,0.5622,0.8662,0.6862,0.5731,0.6221,0.7024,1.058,1.176,0.8069,0.6527,0.4679,0.4876,0.5512,0.7047,0.6853,0.6707,0.6797,0.6466,0.8104,1.085,0.7554,0.7758,0.73,0.5118,0.6155,0.6431,0.55,0.3848,0.47,0.6227,0.73,0.706,0.4857,0.359,0.4006,0.44,0.7842,0.8109,0.6215,0.5503,0.5908,0.6935,0.8993,1.668,1.087,1.114,0.7131,0.6496,0.8064,1.036,0.8479,0.7378,0.8299,0.7888,0.9937,1.315,1.339,0.9487,1.083,0.8407,1.032,0.8798,0.8609,0.7583,0.6951,0.7325,1.912,1.578,0.9178,0.871,0.6961,0.6374,0.6905,0.977,0.9174,0.6344,1.045,0.8702,1.021,1.216,0.9412,0.7476,0.5456,0.4397,0.6819,0.8938,0.7444,0.7927,0.9293,0.8661,1.242,1.605,1.15,1.503,1.002,0.8556,0.9929,1.127,0.9605,0.9247,0.7854,1.002,1.078,1.677,1.216,0.9673,0.8826,0.7655,1.243,1.073,1.146,0.9416,0.8359,0.8314,1.712,1.689,1.224,1.068,0.8417,0.5585,0.6595,0.6581,0.5665,0.5831
Bonaire Saint Eustatius and Saba,HDD_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,HDD_18,567.2,467.1,392.8,223.5,118.1,52.17,14.08,14.28,101.2,286.3,282.5,531.9,544.5,480.9,394.4,198.9,122.8,22.49,20.43,7.366,25.97,254.8,425.3,471.6,562,647.2,326.8,232.5,126.8,12.05,4.384,3.288,48.36,184.2,273.8,543.8,492.7,455.2,408.2,189.3,107.8,58.52,5.921,6.514,83.18,165.5,324.7,497.1,417.7,332,306,214.3,141.8,41.46,12.51,13.65,86.05,180.5,284.2,468.9,507.9,457.6,387.6,254.1,84.28,38.18,3.185,5.922,82.06,216.7,338.9,476.9,515.7,338.8,363.9,176.1,133.5,23.27,13.26,23.21,79.44,257,355.7,549.9,727.3,386,292.4,258.2,93.61,14.69,9.237,9.655,99.3,219.6,373.9,482.9,448.8,502.5,420.3,112.4,48.77,35.22,7.484,8.261,70.71,163.7,323.2,522.6,587.8,409.6,315,214.8,187,11.65,12.86,5.3,65.36,165.6,246.2,440.6,530.5,369.9,360.8,215.5,132.9,42.27,19.43,3.757,47.14,203.2,358.6,425.2,522.6,371.2,410.6,305.3,122.5,27.14,2.635,27.04,61.66,276.8,332.3,469.8,538,383.2,415.2,256.5,66.92,5.84,7.346,5.552,92.2,143.4,315.2,395.1,453.1,431,330.7,271.1,103.4,25.66,2.298,10.1,18.65
Botswana,HDD_18,0,0,0,8.362,34,135.3,107.6,56.79,0.7145,0.5047,0.081,0,0.004531,0,0,5.859,42.26,133.4,165,69.02,1.043,2.026,0.01482,0.002959,0,0.00006457,0.5522,2.26,30.24,103.8,103.5,57.69,7.665,0.2465,0.01987,0.1365,0,0,0.0004576,6.349,30.54,82.89,85.54,53.21,9.763,1.351,0.09247,0.02847,0,0,0.006704,8.11,38.02,108.2,128.4,39.99,10.78,0.3381,0.7719,0,0,0,0.0004218,0.4459,5.573,101.8,77.95,29.95,9.759,0.02244,0.1995,0,0,0,0.0005084,2.147,33.39,79.86,115,36.17,1.269,0.08063,0,0,0.01379,0.004832,0.08386,10.65,39.87,74.8,78.89,34.62,1.314,2.858,1.846,0.07874,0,0.09806,0.02936,0.4767,23.24,90.26,120.6,17.6,12.3,2.004,0.03718,0,0,0,0,0.1738,16.83,85.32,88.65,5.597,10.62,0.2883,0,1.703,0,0.1567,0.06057,4.619,42.53,123.8,133.6,50.5,5.266,1.853,0.002879,0.0001141,0,0.06692,0.05881,4.267,48.9,99.17,149.5,36.03,1.533,1.738,0.02808,1.14,0,0,0.121,11.64,55.23,129.6,77.12,36.47,4.771,0.052,0.3373,0,0,0,0.1061,1.266,18.78,70.29,114.3,44.8,5.432
Bouvet Island,HDD_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,HDD_18,0.004925,0.08392,0.05757,4.547,14.86,28.88,21.39,29.85,8.716,8.513,2.249,0.7468,0.0004246,0.003889,0.2394,1.47,17.42,35.82,27.82,24.05,15.25,4.379,4.501,0.5662,0.2985,0.0001075,0.9388,3.534,12.63,20.49,31.61,8.509,10.65,2.074,0.8972,0.03488,0.1282,0.04444,0.8575,3.44,13.91,15.26,35.6,27.92,12.29,5.019,1.303,0.03819,0.01082,0.06057,0.3567,3.547,12.84,15.75,23.8,16.04,4.584,3.429,0.4429,0.155,0.01046,0.003235,0.07883,1.133,8.226,17.53,16.12,4.22,7.927,3.167,0.8205,0.07492,0.002485,0.001522,0.1038,5.903,16.19,42.85,26.66,18.18,11.93,4.817,1.96,0.4401,0.002092,0.00003247,0.2885,3.529,4.67,16.84,26.46,14.93,1.617,2.091,0.9826,0.05154,0.0132,0.1306,0.1322,0.3232,11.36,19.81,18.58,25.24,7.638,3.477,0.942,0.5085,0.0003807,0.1234,0.2236,0.341,4.248,9.508,30.47,22.09,10.27,1.722,0.6353,0.2121,0.09685,0.3163,0.09443,3.725,21.51,14.15,23.37,22.3,6.269,3.065,3.483,0.1678,0.02458,0.03301,0.1196,2.496,15.5,27.33,45.54,17.79,5.146,6.177,1.766,0.392,0.1791,0.02296,0.6296,3.724,26.43,29.97,12.78,26.88,21.44,3.871,7.536,0.2545,0.42,0.3175,0.003486,2.734,11.62,22.7,21.87,13.65,4.899
British Indian Ocean Territory,HDD_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Virgin Islands,HDD_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei Darussalam,HDD_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,HDD_18,574.1,452.1,383.9,206.3,75.17,25.37,6.057,1.983,43.38,260.2,213.4,503.6,560.7,483.8,396,255.2,105.6,16.68,6.554,3.863,16.44,249.9,439.8,482.2,612.8,621.2,358.7,168.4,85.08,4.587,0.03181,1.534,20.83,117.7,295.5,558.3,532,403.5,369.8,178.2,36.01,27.85,4.544,1.025,47.8,199.2,288.6,520.1,483.7,373.2,305.6,208.9,101.2,27.3,4.27,2.766,62.1,210.6,343.8,471.9,516.8,447.2,394.4,239.8,51.25,25.42,2.522,5.846,36.76,212.6,274.1,448.5,579.3,313.7,332.5,140.3,115.9,15.53,1.701,5.258,54.38,221.6,354.1,557.5,700.2,434.1,298.3,237.4,91.49,14.2,6.323,6.662,50.55,201.2,341.3,444.1,507.3,442.5,386.2,111.7,39.46,16.08,2.822,0.7987,55.9,159.5,361,524.9,547.4,415,297.9,227.6,98.98,10.25,7.519,1.834,32.36,135.6,224,441.5,509.6,388,338.2,243.4,104.4,27.36,4.798,1.174,23.26,137.2,367.2,414,491,397.9,426,273.8,80.38,37.26,1.115,1.376,55.29,258.7,312.5,469,528.1,398.8,460.8,224.5,82.65,7.387,5.142,1.79,59.41,156.6,270.3,417.2,419.2,413.9,332.8,254.1,114.8,14.89,1.492,3.485,12.92
Burkina Faso,HDD_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,HDD_18,0.1898,0.1062,0.7132,0.2358,0.04545,0.1259,0.3071,0,0.6966,0.04912,0.6606,1.029,0.7512,0.3778,1.14,1.015,1.342,0.4706,0.739,0.2708,0.8057,1.896,2.009,1.167,0.1291,0.6085,0.7644,1.262,2.4,1.514,0.24,0.472,0.4721,0.2739,1.413,0.9889,0.05579,0.3061,0.8299,0.6904,0.7959,0.4119,0.1313,0.1245,0.1103,0.4487,0.9985,1.617,0.2107,0.414,0.5322,1.083,0.1819,0.2232,0,0.2186,1.781,0.7001,0.5454,0.409,0.5652,0.4466,0.5882,0.5726,0.3882,0.08624,0.02643,0.00106,0,0.1599,0.4074,0.3379,0.05067,0.02248,0.07802,0.1508,0.01457,0.1032,0.0738,0,0.01089,0.08158,0.7632,0.3441,0.1131,0.4646,0.6223,0.861,0.4952,0,0.02252,0.04215,0.05317,0.505,0.4313,0.2247,1.2,0.1177,0.7046,1.659,0.4609,0.6251,0.7824,0.2932,0,0.09872,0.1757,0.8629,0.2145,0.0967,0.1413,0.3036,0.3092,0.1638,0.01009,0,0.007376,0.7728,0.5695,0.2228,0.2705,0.1482,0.03101,0.4741,0.01772,0.04303,0.5833,0,0,0.1012,0.3839,0.274,0.4316,0.08131,0.3337,0.434,0.5066,0.1212,0.1243,0.0004749,0.00997,0,0.1704,0.2032,0.295,0.6493,0.5233,0.2322,0.2388,0.3968,0.04941,0.0683,0.06013,0,0.4496,0.7656,0.3081,0.2628,0.6153,0.2249,0.3098,0.02429,0.03763,0,0.01049
Cambodia,HDD_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001766,0.003328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003069,0.002212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003009,0,0,0,0,0,0,0,0,0,0,0,0,0.01433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00002454,0,0,0,0,0,0,0,0.0001601,0.0007679,0,0,0,0,0,0,0,0
Cameroon,HDD_18,0,0,0,0,0,0.006627,0.1011,0.057,0.06003,0.004078,0.005533,0.003598,0.04094,0.006276,0,0.001471,0.002554,0.04816,0.2116,0.2547,0.1735,0.03712,0.004387,0.00259,0,0,0,0,0.0001087,0.09987,0.2055,0.2223,0.1169,0.03976,0.004475,0,0,0.0006856,0,0,0,0.05798,0.2448,0.2284,0.1516,0.05098,0.003774,0.09584,0,0,0,0.0001245,0.001277,0.0001356,0.1847,0.311,0.1302,0.01577,0.01929,0,0.4887,0.0005615,0,0,0,0.0009015,0.09424,0.00941,0.03114,0.0159,0.01139,0.00526,0.0009488,0,0,0,0.00108,0.02116,0.06556,0.03402,0.01398,0.002792,0.002033,0,0,0,0,0,0.001381,0.00485,0.05759,0.05852,0.03476,0.002105,0.0003435,0,0.007071,0,0.002645,0,0,0.05425,0.04794,0.06631,0.03445,0.005112,0.007682,0,0,0,0,0,0.0005653,0.01948,0.05316,0.07639,0.01161,0.02004,0.001235,0,0.1332,0,0,0.006844,0,0.004808,0.03976,0.04492,0.07685,0.004576,0,0,0,0,0.001208,0,0.001823,0.01742,0.04545,0.02014,0.004621,0.002283,0,0,0.001389,0,0,0,0,0.03827,0.07992,0.1089,0.07852,0.02024,0,0.0005023,0,0,0.01306,0.0008428,0,0.00864,0.004847,0.006753,0
Canada,HDD_18,726.3,618.2,486.6,306.2,186.1,74.79,24.84,34.04,135.1,290.9,498.4,711.9,802.8,697.8,633.8,401,206.3,76.9,27.78,25.71,89.79,283.1,436.8,605.7,711.4,618.7,475.2,365,161.6,72.12,14.82,21.22,113.3,304.6,519.4,669.4,746.6,647.6,601.3,415.9,172.5,78.7,24.15,25.54,114.3,289,527.2,780.2,808.4,759.4,717.9,400.8,198.9,66.01,19.45,29.33,122.7,261.8,536.7,633.4,804.7,809.3,613.2,378.1,157.7,68.22,22.39,25.07,96.14,298,435.1,548.6,718.8,621.1,534.6,393,179.4,63.42,22.75,22.13,103.5,293.8,405.9,708.4,700.1,608.9,637.2,351.2,207.7,71.2,17.93,31.55,98.91,240.5,520.1,755.1,777.6,655.8,604.3,459.3,140.9,71.39,17.1,24.45,138,350.4,541,660.6,787.9,756.3,628.6,392.9,231.6,83.52,24.52,31.81,117.7,319.2,548.4,661.8,710.5,654.7,567.5,417.5,225.8,72.26,23.33,32.45,120.6,337.3,443.9,610.6,689.9,718.2,529.8,349,209,41.22,18.38,26.09,90.3,242.8,471.8,683.5,845.1,680.2,579.3,405.6,185.7,71.3,17.26,12.51,98.21,268.1,485.7,686.9,661.6,646.5,611.9,361.9,165.8,57.61,16.34,25.79,89.54
Cape Verde,HDD_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cayman Islands,HDD_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,HDD_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,HDD_18,0.9274,0.5288,0.1392,0.00001756,0.000008529,0,0,0,0,0.0004749,0.008554,1.665,5.441,0.1946,0.05643,0.007323,0,0,0,0,0,0.001384,0.8568,2.963,4.535,0.4092,0.4203,0.000001741,0,0,0,0,0,0.000006306,0.1567,2.601,2.272,0.6355,0.0009451,0.00002253,0,0,0,0,0,0.002498,0.02339,3.866,2.74,1.13,0.04145,0.0002789,0.0000443,0,0,0,0,0.0008069,0.4744,2.099,9.536,0.2833,0.05788,0.115,0.000007208,0,0,0,0,0.001628,0.2222,6.511,7.164,2.257,0.01213,0.00002208,0,0,0,0,0,0.003044,0.04976,2.322,1.775,2.278,0.05974,0.006476,0,0,0,0,0,0.01163,0.5941,1.491,6.25,0.4378,0.01614,0.000008883,0,0,0,0,0,0.0000246,0.1099,3.119,2.13,1.553,0.06705,0.0006235,0,0,0,0,0,0.0000994,0.02752,2.15,6.728,2.48,0.1406,0.0005649,0,0,0,0,0,0.004695,0.3563,1.024,1.946,2.735,0.3143,0.01087,0,0,0,0,0,0.00001934,0.02335,2.933,6.963,3.564,0.6945,0.00001189,0,0,0,0,0,0.01276,0.3412,2.612,3.57,2.416,0.0118,0.002806,0,0,0,0,0
Chile,HDD_18,42.41,48.11,57.33,168.3,269.7,323.3,408,325.4,262.3,200.3,128.7,104.2,42.37,39.69,90.52,169,250.8,335.7,395.2,340.6,236.3,196.7,110.3,48.77,31.54,39.99,50.51,154.4,225.8,292.3,354.3,324.7,224.6,211.4,103.3,83.46,30.11,36.33,83.4,151.5,254.3,313.4,338.5,321.3,266.5,186.3,122.6,50.22,37.48,46.99,93.81,170.5,250.6,342.2,338.8,288,252.8,152,122.5,76.71,30.63,37.38,45.22,112.8,227.3,278.7,330.4,279.6,244.4,217.4,131.8,62.82,28.36,28.91,53.08,172.3,221.4,328.6,324.2,273.4,192.5,165.6,84.4,60.85,29,30.67,70.11,139,269.7,321.6,330.2,322,250,210.1,110.8,56.09,38.56,30.58,77.72,141.8,223.4,337.3,346.8,304.2,223.6,192.6,94.44,60.55,46.04,29.69,70.14,138.2,237,307,328.1,273.9,241.7,178.5,79.6,48.84,35.51,34.23,51.06,120.4,200.1,323.9,336,317.6,237,174.8,103,61.1,47.24,45.91,80.25,139.3,237.6,292.4,347.1,302.6,249.2,176,102.3,52.34,45.43,38.83,83.01,173.8,268.9,327.9,363.6,321.1,273.3,186.7,84.03,44.87,37.71,30.2,49.61,126.1,229.5,259.4,288.5,260.4,239.1
Chinese Taipei,HDD_18,58.39,45.36,26.63,7.127,0.02732,0.01878,0.0002027,0,0.0001882,2.261,3.016,57.82,123,53.55,57.89,5.722,0.03486,0.0004353,0,0,0.00809,0.09765,0.9993,49.86,71.96,62.72,24.41,0.6677,0.009962,0.0001918,0,0,0.009742,0.3976,3.873,40.52,59.72,20.74,15.87,6.214,0.5297,0.0003536,0.001118,0.001818,0.006242,0.7476,15.03,65.88,73.87,67.61,34.08,1.66,0.4088,0.0001738,0,0,0.0005578,0.1806,2.546,70.73,70.71,54.42,27.51,6.412,0.0269,0,0.0003663,0.005022,0.001287,0.08815,5.115,28.89,77.04,93.96,53.53,0.4679,0.04384,0.0006069,0,0.00001281,0.001273,0.01064,2.118,20.46,40.04,56.97,29.54,6.203,0.02391,0.005746,0.00003131,0,0,0.576,2.934,39.99,66.2,83.18,21.24,4.761,0.01303,0.0005158,0,0.001755,0.00152,0.7366,1.63,20.47,33.42,16.95,15.99,1.261,0.4511,0.001256,0,0,0.007127,0.07975,3.139,25.18,50.7,37.89,11.77,9.327,0.01003,0.001002,0,0.0003752,0.01014,0.1895,1.619,33.32,95.2,22.96,14.02,2.382,0.004691,0.002002,0,0,0,0.2108,8.735,35.54,46.67,60.91,11.11,9.437,2.188,0.005155,0,0.00007262,0.003731,0.6103,0.5534,61.02,71.96,44.56,20.33,2.429,0.1018,0.00005817,0.000121,0,0.00005844
Colombia,HDD_18,34.95,22.32,25.34,30.12,31.73,39.61,47.33,45.34,43.71,43.19,44.72,47.41,43.87,40.87,45.37,41.65,37.45,38.17,45.71,41.28,40.7,45.78,42.32,41.27,44.09,42.81,44.54,41.98,40.83,40.87,44.43,43.58,42.73,41.78,37.33,41.99,38.58,37.94,35.35,32.97,40.57,38.3,45.12,43.07,38.84,41.47,41.4,43.75,41.26,37.09,38.15,35.85,37.44,37.68,39.75,42.86,38.19,41.86,37.6,41.22,43.1,33.66,37.03,34.56,34,36.1,36.75,35.36,31.83,34.71,34.26,35.09,29.42,25.22,25.44,29.09,33.51,39.03,42.75,38.15,36.69,36.66,36.93,40.86,43.78,34.77,42.57,34.8,36.01,37.33,40.98,38.73,35.58,41.86,37.07,41.13,46.37,37.58,39.5,42.5,41.83,40.41,42.68,44.54,39.49,37.69,34.86,42.53,39.24,30.6,35.26,32.85,36.23,36.49,41.65,42.77,37.66,44.95,36.97,37.2,36.74,30.91,32.62,31.56,31.34,36.92,39.28,37.02,39.81,38.41,38.57,40.04,41.05,36.19,49.25,38.35,36.87,41.92,42.17,41.61,39.36,39.48,39.98,37.27,45.29,42.23,42.05,39.84,38.6,48.91,44.93,46.15,43.89,44.09,42.72,48.31,50.54,38.86,43.3,36.63,31.04,32.05,34.66,30.45,28.51
Comoros,HDD_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,HDD_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
